"IDPIF","zIndex","SUPQUEMADA","RADIO_M","MUERTOS","HERIDOS","IDCOMUNIDAD","COMUNIDAD","IDPROVINCIA","PROVINCIA","COMARCA","MUNICIPIO","LATITUD","LONGITUD","FECHA","TIME_CTRL","TIME_EXT","RES_GRP_CAUSA","IDGRUPOCAUSA","DESC_CAUSA","PERSONAL","PESADOS","AEREOS","GASTOS_EXT","PERDIDAS"
"2009390199","1413","122.0000","623.16776324215","0","0","6","CANTABRIA","39","CANTABRIA","COMARCA 10","SOBA","43.19793000","-3.54678200","2009-03-11","0","0","1","4","Provocados por pastores y ganaderos para regenerar el pasto","0","0","0","0","18795"
"2005240630","1414","122.0000","623.16776324215","0","1","17","CASTILLA Y LEON","24","LEON","PONFERRADA","PONFERRADA","42.49903600","-6.56292500","2005-07-20","446","1333","0","2","FUMADORES","51","2","6","0","0"
"2003190144","1415","122.0000","623.16776324215","0","0","11","CASTILLA-MANCHA","19","GUADALAJARA","CAMPIÑA","OTRA PROVINCIA","40.630598","-3.16535","2003-07-31","2855","3310","0","2","QUEMA DE BASURA","592","47","15","124904","57036"
"2002330340","1416","122.0000","623.16776324215","0","0","5","ASTURIAS","33","ASTURIAS","NARCEA","CANGAS DEL NARCEA","43.10511800","-6.55073300","2002-01-29","0","0","1","4","Provocados por pastores y ganaderos para regenerar el pasto","8","0","0","0","2737"
"2002100245","1417","121.3000","621.377415055406","0","0","14","EXTREMADURA","10","CACERES","CACERES-CENTRO","ZARZA LA MAYOR","39.86123300","-6.80704100","2002-07-29","255","585","1","4","Sin datos","50","1","3","0","24000"
"2001361841","1418","121.1000","620.864938749621","0","0","3","GALICIA","36","PONTEVEDRA","CALDAS-O SALNES","CAMPO LAMEIRO","42.56850700","-8.51501300","2001-09-16","770","945","1","4","Provocados por pastores y ganaderos para regenerar el pasto","73","9","4","19767","60852"
"2010390434","1419","121.0000","620.608541902532","0","0","6","CANTABRIA","39","CANTABRIA","COMARCA 10","SOBA","43.19793000","-3.54678200","2010-03-29","0","0","1","4","Provocados por pastores y ganaderos para regenerar el pasto","0","0","0","0","25357"
"2006152069","1420","121.0000","620.608541902532","0","0","3","GALICIA","15","A CORUÑA","BERGANTIÑOS-MARIÑAS COR","ARANGA","43.21216900","-8.00058600","2006-08-12","1830","3220","1","4","Otras motivaciones","59","10","2","0","589728"
"2002390041","1421","121.0000","620.608541902532","0","0","6","CANTABRIA","39","CANTABRIA","COMARCA 7","PESQUERA","43.08900300","-4.06612600","2002-01-29","1275","1715","1","4","Provocados por pastores y ganaderos para regenerar el pasto","13","0","0","485","1078"
"2004410043","1422","120.2100","618.57927073378","0","0","4","ANDALUCIA","41","SEVILLA","SIERRA NORTE","EL GARROBO","37.63349100","-6.14083600","2004-07-24","178","248","0","2","FUMADORES","47","7","1","0","6199"
"2010390098","1423","120.0000","618.038723237103","0","0","6","CANTABRIA","39","CANTABRIA","COMARCA 10","RUESGA","43.28750700","-3.56921600","2010-02-27","750","780","1","4","Provocados por pastores y ganaderos para regenerar el pasto","7","0","0","0","41241"
"2009240424","1424","120.0000","618.038723237103","0","0","17","CASTILLA Y LEON","24","LEON","TRUCHAS","ENCINEDO","42.24774900","-6.54752000","2009-04-27","467","467","0","2","QUEMA DE MATORRAL (SIN ESPECIFICAR)","1","0","0","0","0"
"2008490091","1425","120.0000","618.038723237103","0","0","17","CASTILLA Y LEON","49","ZAMORA","PUEBLA DE SANABRIA","LUBIAN","42.03407600","-6.86688800","2008-02-16","1260","1290","1","4","Provocados por cazadores para facilitar la caza","20","0","3","0","0"
"2008320423","1426","120.0000","618.038723237103","0","0","3","GALICIA","32","OURENSE","MIÑO-ARNOIA","VEREA","42.10356800","-8.09116100","2008-02-16","465","570","1","4","Sin datos","38","5","2","0","0"
"2007390295","1427","120.0000","618.038723237103","0","0","6","CANTABRIA","39","CANTABRIA","COMARCA 10","SOBA","43.19793000","-3.54678200","2007-12-25","90","590","1","4","Provocados por pastores y ganaderos para regenerar el pasto","1","0","0","0","23380"
"2006390152","1428","120.0000","618.038723237103","0","0","6","CANTABRIA","39","CANTABRIA","COMARCA 3","POLACIONES","43.09415100","-4.41368700","2006-09-20","970","1120","0","2","QUEMA PARA REG. PASTOS (QUEMAS DE MATORRAL)","39","5","0","2009","25104"
"2006151088","1429","120.0000","618.038723237103","0","0","3","GALICIA","15","A CORUÑA","BARBANZA","BOIRO","42.66946800","-8.91964000","2006-07-19","175","1350","1","4","Otras motivaciones","12","2","1","0","0"
"2006151029","1430","120.0000","618.038723237103","0","0","3","GALICIA","15","A CORUÑA","BARBANZA","BOIRO","42.67936900","-8.91224300","2006-07-18","1430","1490","1","4","Provocados por pastores y ganaderos para regenerar el pasto","26","3","0","0","38268"
"2006060197","1431","120.0000","618.038723237103","0","1","14","EXTREMADURA","6","BADAJOZ","SIERRA DE SAN PEDRO","VILLAR DEL REY","39.13070500","-6.83793700","2006-07-11","250","355","0","3","MOTORES Y MÁQUINAS (SIN ESPECIFICAR)","46","10","5","0","0"
"2005390237","1432","120.0000","618.038723237103","0","0","6","CANTABRIA","39","CANTABRIA","COMARCA 9","SELAYA","43.20415300","-3.76483800","2005-03-20","0","0","0","2","QUEMA PARA REG. PASTOS (SIN ESPECIFICAR)","0","0","0","0","7200"
"2005324215","1433","120.0000","618.038723237103","0","0","3","GALICIA","32","OURENSE","A LIMIA","VILAR DE BARRIO","42.44069000","-8.01427600","2005-10-09","550","670","1","4","Sin datos","24","2","0","0","0"
"2005322682","1434","120.0000","618.038723237103","0","0","3","GALICIA","32","OURENSE","VERIN-VIANA","VIANA DO BOLO","42.15570300","-7.07834800","2005-08-06","735","2380","1","4","Provocados por pastores y ganaderos para regenerar el pasto","115","7","5","0","0"
"2005322604","1435","120.0000","618.038723237103","0","0","3","GALICIA","32","OURENSE","VERIN-VIANA","VILARDEVÓS","42.42649700","-8.13601100","2005-08-04","635","725","1","4","Provocados por campesinos para eliminar matorral y residuos agrícolas","67","7","2","0","0"
"2005321729","1436","120.0000","618.038723237103","0","0","3","GALICIA","32","OURENSE","MIÑO-ARNOIA","NOGUEIRA DE RAMUÍN","42.48171000","-8.21326500","2005-03-18","1260","1320","1","4","Provocados por campesinos para eliminar matorral y residuos agrícolas","27","3","0","0","0"
"2004490038","1437","120.0000","618.038723237103","0","0","17","CASTILLA Y LEON","49","ZAMORA","EL PUENTE","PÍAS","42.05981400","-6.97563100","2004-02-11","1320","1920","1","4","Provocados por pastores y ganaderos para regenerar el pasto","16","0","0","0","0"
"2004370189","1438","120.0000","618.038723237103","0","0","17","CASTILLA Y LEON","37","SALAMANCA","VITIGUDINO","PEREÑA DE LA RIBERA","41.23234900","-6.52363800","2004-10-08","300","560","1","4","Sin datos","71","5","4","0","0"
"2004270766","1439","120.0000","618.038723237103","0","0","3","GALICIA","27","LUGO","TERRA DE LEMOS","PANTÓN","42.53927500","-7.67868800","2004-08-01","1795","2790","1","4","Sin datos","50","6","4","391","121196"
"2004100906","1440","120.0000","618.038723237103","0","0","14","EXTREMADURA","10","CACERES","AMBROZ-JERTE Y TIETAR","TORNAVACAS","40.26481900","-5.68494200","2004-12-30","2750","2810","0","5","CAUSA DESCONOCIDA","16","1","1","0","0"
"2004100626","1441","120.0000","618.038723237103","0","0","14","EXTREMADURA","10","CACERES","CACERES-CENTRO","ZORITA","39.30208600","-5.70492200","2004-09-12","330","1350","1","4","Sin datos","94","9","1","0","0"
"2003321602","1442","120.0000","618.038723237103","0","0","3","GALICIA","32","OURENSE","VERIN-VIANA","LAZA","42.07895500","-7.41496700","2003-08-19","795","1475","1","4","Sin datos","88","9","9","0","12192"
"2002390218","1443","120.0000","618.038723237103","0","0","6","CANTABRIA","39","CANTABRIA","COMARCA 8","VEGA DE PAS","43.15120700","-3.76463200","2002-01-30","0","0","1","4","Provocados por pastores y ganaderos para regenerar el pasto","5","0","0","0","6840"
"2002321532","1444","120.0000","618.038723237103","0","0","3","GALICIA","32","OURENSE","MIÑO-ARNOIA","NOGUEIRA DE RAMUÍN","42.42786200","-7.73914900","2002-04-24","780","810","1","4","Sin datos","28","3","1","0","363901"
"2002310049","1445","120.0000","618.038723237103","0","0","13","NAVARRA","31","NAVARRA","ZONA 2","LUZAIDE/VALCARLOS","43.06685300","-1.31285000","2002-02-15","0","0","0","2","QUEMA PARA REG. PASTOS (SIN ESPECIFICAR)","8","0","0","0","0"
"2002310015","1446","120.0000","618.038723237103","0","0","13","NAVARRA","31","NAVARRA","ZONA 1","BAZTAN","43.16029400","-1.50509400","2002-02-02","0","0","1","4","Sin datos","13","1","0","0","361167"
"2002150818","1447","120.0000","618.038723237103","0","0","3","GALICIA","15","A CORUÑA","BARBANZA","BOIRO","42.71282700","-8.84571400","2002-06-30","945","1695","1","4","Provocados por cazadores para facilitar la caza","61","6","3","0","217221"
"2001490229","1448","120.0000","618.038723237103","0","0","17","CASTILLA Y LEON","49","ZAMORA","ALCAÑICES","VILLALCAMPO","41.52837300","-6.05449400","2001-09-08","285","525","0","2","OTRAS NEGLIGENCIAS (SIN ESPECIFICAR)","47","3","3","0","0"
"2001490076","1449","120.0000","618.038723237103","0","0","17","CASTILLA Y LEON","49","ZAMORA","BERMILLO DE SAYAGO","FERMOSELLE","41.31232200","-6.38563200","2001-06-25","420","450","0","3","LÍNEAS ELÉCTRICAS","37","2","2","0","0"
"2001450010","1450","120.0000","618.038723237103","0","0","11","CASTILLA-MANCHA","45","TOLEDO","TALAVERA","PEPINO","40.01744700","-4.78518000","2001-06-02","330","360","0","2","HOGUERAS","43","7","0","0","0"
"2001370183","1451","120.0000","618.038723237103","0","0","17","CASTILLA Y LEON","37","SALAMANCA","VITIGUDINO","AHIGAL DE LOS ACEITEROS","40.87206900","-6.75876100","2001-10-02","675","1515","1","4","Sin datos","50","3","2","0","0"
"2001370084","1452","120.0000","618.038723237103","0","0","17","CASTILLA Y LEON","37","SALAMANCA","VITIGUDINO","PEREÑA DE LA RIBERA","41.23234900","-6.52363800","2001-08-07","1875","2355","1","4","Sin datos","65","3","1","0","0"
"2001370076","1453","120.0000","618.038723237103","0","0","17","CASTILLA Y LEON","37","SALAMANCA","VITIGUDINO","CABEZA DEL CABALLO","41.13761400","-6.55859400","2001-08-01","255","1545","0","2","OTRAS NEGLIGENCIAS (SIN ESPECIFICAR)","196","11","5","0","0"
"2001060055","1454","120.0000","618.038723237103","0","0","14","EXTREMADURA","6","BADAJOZ","BADAJOZ-CENTRO","FUENTE DEL MAESTRE","38.50415100","-6.38296300","2001-06-29","115","160","0","5","CAUSA DESCONOCIDA","28","0","1","0","0"
"2005240287","1455","119.9400","617.884194237754","0","0","17","CASTILLA Y LEON","24","LEON","BENAVIDES DE ORBIGO","QUINTANA DEL CASTILLO","42.66043200","-6.00289600","2005-03-13","265","371","1","4","Provocados por campesinos para eliminar matorral y residuos agrícolas","44","8","1","0","0"
"2006490190","1456","119.4300","616.569134054975","0","0","17","CASTILLA Y LEON","49","ZAMORA","ALCAÑICES","SAMIR DE LOS CAÑOS","41.65758900","-6.11447700","2006-08-04","360","1945","1","4","Provocados contra el acotamiento de la caza","76","7","9","0","0"
"2003230116","1457","119.3000","616.233473788354","0","0","4","ANDALUCIA","23","JAEN","SIERRA DE SEGURA","ORCERA","38.44938900","-2.81938800","2003-07-29","325","570","1","4","Provocados por cazadores para facilitar la caza","107","2","8","12738","191379"
"2004140073","1458","119.1800","615.923471182777","0","0","4","ANDALUCIA","14","CORDOBA","VALLE DEL GUADIATO","VILLAVICIOSA DE CÓRDOBA","38.01563300","-5.00681100","2004-07-23","725","2160","0","2","OTRAS NEGLIGENCIAS (SIN ESPECIFICAR)","127","12","7","0","8748"
"2008320303","1459","119.0000","615.458174499869","0","0","3","GALICIA","32","OURENSE","MIÑO-ARNOIA","VEREA","42.08745900","-8.04065700","2008-02-12","730","955","1","4","Sin datos","13","3","0","0","128977"
"2005271137","1460","119.0000","615.458174499869","0","0","3","GALICIA","27","LUGO","TERRA DE LEMOS","QUIROGA","42.53061800","-7.06885400","2005-12-23","825","830","1","4","Sin datos","18","3","0","0","0"
"2001450145","1461","119.0000","615.458174499869","0","0","11","CASTILLA-MANCHA","45","TOLEDO","TALAVERA","TALAVERA DE LA REINA","39.95584000","-4.84741300","2001-07-22","125","215","0","5","CAUSA DESCONOCIDA","88","7","3","0","715"
"2007384010","1462","118.6400","614.526524218808","0","3","12","CANARIAS","38","S.C. TENERIFE","LA GOMERA","ALAJERÓ","28.05508500","-17.24597200","2007-07-27","5970","7490","0","3","LÍNEAS ELÉCTRICAS","209","20","5","0","0"
"2007060042","1463","118.4500","614.034250009476","0","0","14","EXTREMADURA","6","BADAJOZ","LA SERENA","ZALAMEA DE LA SERENA","38.60562400","-5.70830700","2007-07-01","285","450","0","3","MOTORES Y MÁQUINAS (COSECHADORAS)","43","9","3","0","0"
"2005362669","1464","118.1000","613.126394459623","0","0","3","GALICIA","36","PONTEVEDRA","O CONDADO-A PARANDATA","AS NEVES","42.10378400","-8.39736200","2005-08-15","1020","1400","1","4","Provocados por pirómanos","71","8","6","25958","38185"
"2007320138","1465","118.0000","612.866760150094","0","0","3","GALICIA","32","OURENSE","VALDEORRAS-TRIVES","CARBALLEDA DE VALDEORRAS","42.31977800","-6.84826000","2007-04-12","220","320","0","5","CAUSA DESCONOCIDA","39","0","2","0","0"
"2007060174","1466","118.0000","612.866760150094","0","0","14","EXTREMADURA","6","BADAJOZ","TENTUDIA","HINOJOSA DEL VALLE","38.47529600","-6.21216700","2007-06-29","187","207","0","3","MOTORES Y MÁQUINAS (COSECHADORAS)","44","11","2","0","0"
"2003100218","1467","118.0000","612.866760150094","0","1","14","EXTREMADURA","10","CACERES","MONFRAGUE","MALPARTIDA DE PLASENCIA","40.00559600","-6.06975000","2003-07-06","190","365","0","5","CAUSA DESCONOCIDA","77","7","2","0","0"
"2001321046","1468","118.0000","612.866760150094","0","0","3","GALICIA","32","OURENSE","VERIN-VIANA","OÍMBRA","41.86497100","-7.57348900","2001-08-23","815","1250","1","4","Provocados por campesinos para eliminar matorral y residuos agrícolas","57","5","9","0","0"
"2009340123","1469","117.2100","610.811769365998","0","0","17","CASTILLA Y LEON","34","PALENCIA","CERRATO","BALTANAS","41.90476100","-4.20929600","2009-07-16","866","1661","0","3","MOTORES Y MÁQUINAS (COSECHADORAS)","70","15","6","0","0"
"2003390059","1470","117.2000","610.785712510863","0","0","6","CANTABRIA","39","CANTABRIA","COMARCA 10","SOBA","43.19793000","-3.54678200","2003-03-10","6947","6948","0","5","CAUSA DESCONOCIDA","9","0","0","70","110151"
"2004290113","1471","117.0000","610.264341769233","0","0","4","ANDALUCIA","29","MALAGA","SERRANIA DE RONDA","IGUALEJA","36.64756200","-5.10137800","2004-07-31","3141","2301","1","4","Sin datos","241","11","8","101179","93286"
"2003130093","1472","117.0000","610.264341769233","0","0","11","CASTILLA-MANCHA","13","CIUDAD REAL","MONTES NORTE","NAVALPINO","39.25741700","-4.61765100","2003-07-23","560","650","1","4","Sin datos","88","14","11","0","0"
"2008200014","1473","116.6300","609.298629783586","0","0","1","EUSKADI","20","GUIPUZCOA","DONOSTIALDEA","DONOSTIA-SAN SEBASTIÁN","43.30754700","-2.07571900","2008-02-24","419","525","0","2","FUMADORES","64","8","0","0","64507"
"2007331096","1474","116.3000","608.436025915419","0","0","5","ASTURIAS","33","ASTURIAS","NARCEA","DEGAÑA","42.95063600","-6.56410500","2007-10-21","1078","1638","1","4","Sin datos","56","6","4","0","0"
"2006331732","1475","116.2200","608.226725590714","0","0","5","ASTURIAS","33","ASTURIAS","OVIEDO","SALAS","43.41509800","-6.24871600","2006-11-15","2518","4362","1","4","Otras motivaciones","90","20","4","0","25967"
"2001320672","1476","116.2000","608.174389254895","0","0","3","GALICIA","32","OURENSE","VERIN-VIANA","VIANA DO BOLO","42.15235400","-7.16145300","2001-07-31","590","1530","0","5","CAUSA DESCONOCIDA","72","5","5","0","117143"
"2010390087","1477","116.0000","607.65077797465","0","0","6","CANTABRIA","39","CANTABRIA","COMARCA 9","MIERA","43.28749000","-3.71645300","2010-02-26","0","0","1","4","Provocados por pastores y ganaderos para regenerar el pasto","0","0","0","0","26071"
"2010330547","1478","116.0000","607.65077797465","0","0","5","ASTURIAS","33","ASTURIAS","NARCEA","CANGAS DEL NARCEA","43.03080200","-6.60282700","2010-03-17","1105","1146","1","4","Provocados por campesinos para eliminar matorral y residuos agrícolas","12","1","1","0","0"
"2005240674","1479","116.0000","607.65077797465","0","0","17","CASTILLA Y LEON","24","LEON","ASTORGA","LUCILLO","42.39001000","-6.37204700","2005-08-06","1140","3120","0","2","QUEMA PARA REG. PASTOS (SIN ESPECIFICAR)","59","0","3","0","0"
"2004361685","1480","116.0000","607.65077797465","0","0","3","GALICIA","36","PONTEVEDRA","O CONDADO-A PARANDATA","AS NEVES","42.12099600","-8.42208300","2004-06-17","705","740","1","4","Provocados por pirómanos","38","6","8","22410","139852"
"2003130105","1481","116.0000","607.65077797465","0","0","11","CASTILLA-MANCHA","13","CIUDAD REAL","CAMPO DE CALATRAVA","ALCOLEA DE CALATRAVA","38.97926000","-4.11859900","2003-08-03","575","1355","0","1","RAYO","37","8","0","0","0"
"2010150426","1482","115.9800","607.598392028781","0","0","3","GALICIA","15","A CORUÑA","FISTERRA","DUMBRÍA","43.00686000","-9.05352200","2010-08-07","693","1307","1","4","Sin datos","61","7","2","0","191567"
"2003250060","1483","115.8800","607.336394521007","0","0","2","CATALUÑA","25","LLEIDA","L URGELL","OSSÓ DE SIÓ","41.74862600","1.14846000","2003-07-01","550","3245","0","2","OTRAS NEGLIGENCIAS (SIN ESPECIFICAR)","233","39","6","0","0"
"2003040061","1484","115.6900","606.83828762367","0","0","4","ANDALUCIA","4","ALMERIA","LEVANTE ALMERIENSE","CUEVAS DEL ALMANZORA","37.35736200","-1.73277800","2003-07-08","395","1430","1","4","Sin datos","164","11","13","15319","26103"
"2009370304","1485","115.5000","606.33977153266","0","0","17","CASTILLA Y LEON","37","SALAMANCA","VITIGUDINO","CEREZAL DE PEÑAHORCADA","41.14674900","-6.65331400","2009-08-15","219","234","0","1","RAYO","170","6","6","0","0"
"2005270508","1486","115.3500","605.94591649173","0","0","3","GALICIA","27","LUGO","TERRA DE LEMOS","QUIROGA","42.38019400","-7.20189900","2005-07-20","595","1735","0","5","CAUSA DESCONOCIDA","7","0","1","0","0"
"2006110068","1487","115.1000","605.288921918734","0","0","4","ANDALUCIA","11","CADIZ","CAMPO DE GIBRALTAR","LOS BARRIOS","36.25371800","-5.52101300","2006-07-22","1737","5537","0","3","LÍNEAS ELÉCTRICAS","257","12","12","0","0"
"2010390153","1488","115.0000","605.02592432999","0","0","6","CANTABRIA","39","CANTABRIA","COMARCA 8","VEGA DE PAS","43.15120700","-3.76463200","2010-02-23","1020","1110","1","4","Provocados por pastores y ganaderos para regenerar el pasto","21","0","1","552","54381"
"2006100376","1489","115.0000","605.02592432999","0","0","14","EXTREMADURA","10","CACERES","AMBROZ-JERTE Y TIETAR","PLASENCIA","40.07974800","-6.02142500","2006-08-29","1470","2145","0","5","CAUSA DESCONOCIDA","155","3","7","0","0"
"2005490490","1490","115.0000","605.02592432999","0","0","17","CASTILLA Y LEON","49","ZAMORA","EL PUENTE","PÍAS","42.06704900","-6.98502200","2005-05-08","330","360","1","4","Sin datos","14","1","0","1027","0"
"2005490102","1491","115.0000","605.02592432999","0","0","17","CASTILLA Y LEON","49","ZAMORA","EL PUENTE","PORTO","42.21950900","-6.84344200","2005-02-02","1260","1620","1","4","Provocados por pastores y ganaderos para regenerar el pasto","3","0","0","0","0"
"2005322707","1492","115.0000","605.02592432999","0","0","3","GALICIA","32","OURENSE","A LIMIA","BALTAR","42.43266600","-8.04739700","2005-08-07","475","590","1","4","Provocados por campesinos para eliminar matorral y residuos agrícolas","50","5","6","0","0"
"2005240522","1493","115.0000","605.02592432999","0","0","17","CASTILLA Y LEON","24","LEON","LA BAÑEZA","CASTROCALBON","42.22715600","-6.04498100","2005-06-20","286","1455","1","4","Sin datos","76","8","1","0","0"
"2004490604","1494","115.0000","605.02592432999","0","0","17","CASTILLA Y LEON","49","ZAMORA","EL PUENTE","PORTO","42.19950900","-6.77702400","2004-11-23","1380","1500","1","4","Provocados por pastores y ganaderos para regenerar el pasto","2","0","0","0","0"
"2004160112","1495","115.0000","605.02592432999","0","0","11","CASTILLA-MANCHA","16","CUENCA","MANCHA BAJA","VILLAESCUSA DE HARO","39.56380900","-2.52910700","2004-07-29","885","1755","0","1","RAYO","197","15","9","33976","72224"
"2003240407","1496","115.0000","605.02592432999","0","0","17","CASTILLA Y LEON","24","LEON","BEMBIBRE","IGUEÑA","42.73806600","-6.26531700","2003-09-18","2766","3111","1","4","Provocados por venganzas","118","7","4","0","69476"
"2003240207","1497","115.0000","605.02592432999","0","0","17","CASTILLA Y LEON","24","LEON","TRUCHAS","BENUZA","42.38287700","-6.67131200","2003-08-01","665","715","0","2","QUEMA PARA REG. PASTOS (SIN ESPECIFICAR)","32","4","4","0","0"
"2002390172","1498","115.0000","605.02592432999","0","0","6","CANTABRIA","39","CANTABRIA","COMARCA 3","RIONANSA","43.22185700","-4.41931900","2002-01-26","601","661","1","4","Provocados por pastores y ganaderos para regenerar el pasto","16","1","0","398","240812"
"2002240338","1499","115.0000","605.02592432999","0","0","17","CASTILLA Y LEON","24","LEON","VILLAFRANCA","OENCIA","42.54609800","-6.99208300","2002-08-14","3109","3109","1","4","Sin datos","127","6","7","0","0"
"2001322765","1500","115.0000","605.02592432999","0","0","3","GALICIA","32","OURENSE","VALDEORRAS-TRIVES","MANZANEDA","42.31064700","-7.23928600","2001-12-15","510","615","1","4","Provocados por pastores y ganaderos para regenerar el pasto","13","0","0","0","0"
"2009390034","1501","114.8500","604.631213453361","0","0","6","CANTABRIA","39","CANTABRIA","COMARCA 9","VILLACARRIEDO","43.22412600","-3.83186300","2009-02-04","450","570","1","4","Provocados por pastores y ganaderos para regenerar el pasto","10","0","0","721","25901"
"2006361794","1502","114.7000","604.23624473612","0","0","3","GALICIA","36","PONTEVEDRA","CALDAS-O SALNES","CATOIRA","42.66381300","-8.70183500","2006-08-10","490","620","1","4","Provocados por pirómanos","21","4","1","13321","607395"
"2006390371","1503","114.6700","604.157220007303","0","0","6","CANTABRIA","39","CANTABRIA","COMARCA 4","LOS TOJOS","43.16832200","-4.25309500","2006-11-25","7080","7533","0","2","QUEMA PARA REG. PASTOS (SIN ESPECIFICAR)","64","3","1","7576","44943"
"2010320640","1504","114.5900","603.946436845194","0","0","3","GALICIA","32","OURENSE","VALDEORRAS-TRIVES","MANZANEDA","42.28369300","-7.15909300","2010-08-11","1002","3889","1","4","Provocados por pastores y ganaderos para regenerar el pasto","110","5","12","0","0"
"2002480086","1505","114.0500","602.521721759982","0","0","1","EUSKADI","48","VIZCAYA","ENCARTACIONES","GALDAMES","43.26429900","-3.09745200","2002-02-03","0","0","1","4","Sin datos","68","3","0","2867","499489"
"2009240250","1506","114.0000","602.389633252035","0","0","17","CASTILLA Y LEON","24","LEON","VILLAFRANCA","BARJAS","42.63499900","-6.96108900","2009-03-21","577","754","1","4","Sin datos","27","0","3","0","0"
"2005490715","1507","114.0000","602.389633252035","0","0","17","CASTILLA Y LEON","49","ZAMORA","EL PUENTE","GALENDE","42.13985100","-6.72970400","2005-08-24","21780","23460","0","6","INCENDIO REPRODUCIDO","137","2","5","0","0"
"2003240230","1508","114.0000","602.389633252035","0","0","17","CASTILLA Y LEON","24","LEON","VILLAFRANCA","BALBOA","42.71721900","-6.91779800","2003-08-04","2169","2169","0","2","QUEMA PARA REG. PASTOS (SIN ESPECIFICAR)","44","3","2","0","0"
"2003090125","1509","114.0000","602.389633252035","0","0","17","CASTILLA Y LEON","9","BURGOS","ESPINOSA DE LOS MONTEROS","VALLE DE MENA","43.11553200","-3.27014800","2003-08-13","1050","1170","1","4","Sin datos","87","12","6","0","22983"
"2001060318","1510","114.0000","602.389633252035","0","0","14","EXTREMADURA","6","BADAJOZ","TENTUDIA","AZUAGA","38.26471800","-5.64664500","2001-06-22","375","495","0","3","MOTORES Y MÁQUINAS (SIN ESPECIFICAR)","67","8","1","0","0"
"2005430075","1511","113.9100","602.151800920628","0","0","2","CATALUÑA","43","TARRAGONA","BAIX CAMP","LES BORGES DEL CAMP","41.19191700","1.01367500","2005-04-10","1331","3129","0","2","HOGUERAS","312","95","5","0","0"
"2003100107","1512","113.8200","601.91387461529","0","0","14","EXTREMADURA","10","CACERES","CACERES-CENTRO","CECLAVÍN","39.82758700","-6.81333400","2003-06-12","270","330","0","3","MOTORES Y MÁQUINAS (SIN ESPECIFICAR)","80","4","2","0","0"
"2002200043","1513","113.8000","601.86098932989","0","0","1","EUSKADI","20","GUIPUZCOA","UROLA-KOSTALDEA","AZPEITIA","43.16477700","-2.25854700","2002-02-01","765","885","0","5","CAUSA DESCONOCIDA","18","4","0","0","273013"
"2009240293","1514","113.7000","601.596493167114","0","0","17","CASTILLA Y LEON","24","LEON","VILLAFRANCA","BARJAS","42.61063300","-6.92325400","2009-03-24","1575","1575","0","6","INCENDIO REPRODUCIDO","49","3","4","0","0"
"2010250090","1515","113.5000","601.067151671593","0","0","2","CATALUÑA","25","LLEIDA","VAL D ARAN","BAUSEN","42.84346700","0.71583800","2010-03-15","3225","4575","0","2","QUEMA PARA REG. PASTOS (SIN ESPECIFICAR)","27","4","0","0","0"
"2009230084","1516","113.3000","600.537343590084","0","0","4","ANDALUCIA","23","JAEN","SIERRA MAGINA","JÓDAR","37.81944900","-3.33274900","2009-07-26","1585","2560","0","2","QUEMA AGRÍCOLA (QUEMA DE RESTOS DE PODA)","150","7","8","0","0"
"2008390183","1517","113.0000","599.741753913869","0","0","6","CANTABRIA","39","CANTABRIA","COMARCA 3","LAMASÓN","43.22930100","-4.49240500","2008-02-17","630","1110","1","4","Provocados por pastores y ganaderos para regenerar el pasto","25","0","2","2416","62885"
"2007450375","1518","113.0000","599.741753913869","0","0","11","CASTILLA-MANCHA","45","TOLEDO","LA MANCHA","VILLARRUBIA DE SANTIAGO","40.01798300","-3.29226400","2007-10-18","215","260","0","2","QUEMA PARA REG. PASTOS (QUEMAS DE HERBÁCEAS)","15","4","0","905","3277"
"2007390290","1519","113.0000","599.741753913869","0","0","6","CANTABRIA","39","CANTABRIA","COMARCA 9","VILLACARRIEDO","43.22412600","-3.83186300","2007-12-22","960","1050","1","4","Provocados por pastores y ganaderos para regenerar el pasto","7","0","0","568","23227"
"2005390081","1520","113.0000","599.741753913869","0","0","6","CANTABRIA","39","CANTABRIA","COMARCA 4","RUENTE","43.23884000","-4.23627400","2005-03-19","480","510","0","2","QUEMA PARA REG. PASTOS (SIN ESPECIFICAR)","6","0","0","859","0"
"2002390091","1521","113.0000","599.741753913869","0","0","6","CANTABRIA","39","CANTABRIA","COMARCA 4","CABUÉRNIGA","43.21396600","-4.30307800","2002-01-26","195","254","1","4","Provocados por pastores y ganaderos para regenerar el pasto","14","2","0","521","13618"
"2002060261","1522","113.0000","599.741753913869","0","0","14","EXTREMADURA","6","BADAJOZ","TENTUDIA","ZAFRA","38.41430600","-6.43849900","2002-08-02","1020","1080","0","5","CAUSA DESCONOCIDA","43","5","0","0","24000"
"2005100062","1523","112.8500","599.343563040772","0","0","14","EXTREMADURA","10","CACERES","AMBROZ-JERTE Y TIETAR","ARROYOMOLINOS DE LA VERA","40.05126700","-5.87195900","2005-01-18","1165","1170","0","5","CAUSA DESCONOCIDA","17","1","0","0","618026"
"2001361470","1524","112.6500","598.81222999037","0","2","3","GALICIA","36","PONTEVEDRA","CALDAS-O SALNES","VILAGARCÍA DE AROUSA","42.63476000","-8.74637000","2001-09-07","760","2705","1","4","Sin datos","121","0","4","0","155872"
